Inference Time,Sample
0.284961462020874,287
0.2919316291809082,288
0.2841949462890625,289
0.26192760467529297,290
0.2658567428588867,291
0.28533005714416504,292
0.27496814727783203,293
0.27247118949890137,294
0.2779533863067627,295
0.27292299270629883,296
0.27364540100097656,297
0.2891242504119873,298
0.2873537540435791,299
0.29050302505493164,300
0.2764272689819336,301
0.29043054580688477,302
0.252443790435791,303
0.27201223373413086,304
0.2772493362426758,305
0.2900688648223877,306
0.287095308303833,307
0.2873959541320801,308
0.27549147605895996,309
0.2879955768585205,310
0.2642068862915039,311
0.28921031951904297,312
0.2892417907714844,313
0.27675318717956543,314
0.2762587070465088,315
0.2847096920013428,316
0.27468204498291016,317
0.2784395217895508,318
0.28523898124694824,319
0.2921786308288574,320
0.2872810363769531,321
0.2869868278503418,322
0.28752613067626953,323
0.2845335006713867,324
0.2824842929840088,325
0.26210618019104004,326
0.27136731147766113,327
0.27883481979370117,328
0.2739119529724121,329
0.27365922927856445,330
0.2748117446899414,331
0.28685426712036133,332
0.28197455406188965,333
0.2713770866394043,334
0.2758157253265381,335
0.27892136573791504,336
0.2743959426879883,337
0.30394935607910156,338
0.29167795181274414,339
0.2642176151275635,340
0.2908909320831299,341
0.27745604515075684,342
0.28861331939697266,343
0.2734823226928711,344
0.28594446182250977,345
0.2801821231842041,346
0.28323912620544434,347
0.25174784660339355,348
0.27270078659057617,349
0.27692079544067383,350
0.2735776901245117,351
0.29485106468200684,352
0.27454471588134766,353
0.2730233669281006,354
0.2809464931488037,355
0.29254961013793945,356
0.27803826332092285,357
0.2917797565460205,358
0.29019904136657715,359
0.28479456901550293,360
0.27208566665649414,361
0.2670459747314453,362
0.2724602222442627,363
0.2842690944671631,364
0.2767784595489502,365
0.2908048629760742,366
0.2604708671569824,367
0.28969430923461914,368
0.2617025375366211,369
0.26633763313293457,370
0.27358055114746094,371
0.26556944847106934,372
0.27574634552001953,373
0.27404069900512695,374
0.28885984420776367,375
0.27405476570129395,376
0.27266740798950195,377
0.2730691432952881,378
0.2647726535797119,379
0.27606844902038574,380
0.2756056785583496,381
0.2748575210571289,382
0.29073429107666016,383
0.2854154109954834,384
0.2760460376739502,385
0.2626373767852783,386
0.27471065521240234,387
0.26520371437072754,388
0.279447078704834,389
0.27953529357910156,390
0.27361035346984863,391
0.2646961212158203,392
0.27741408348083496,393
0.28372979164123535,394
0.26373291015625,395
0.3024027347564697,396
0.26245880126953125,397
0.27719902992248535,398
0.28531312942504883,399
0.2758750915527344,400
0.2735483646392822,401
0.28912830352783203,402
0.27133655548095703,403
0.2876451015472412,404
0.2909221649169922,405
0.2729487419128418,406
0.2783963680267334,407
0.273836612701416,408
0.2770380973815918,409
0.2895324230194092,410
0.28844428062438965,411
0.27504777908325195,412
0.2751598358154297,413
0.27228713035583496,414
0.26448535919189453,415
0.2872438430786133,416
0.2779979705810547,417
0.2731180191040039,418
0.2891862392425537,419
0.2863330841064453,420
0.27413105964660645,421
0.29062986373901367,422
0.2740657329559326,423
0.29291534423828125,424
0.2652709484100342,425
0.2686746120452881,426
0.273958683013916,427
0.2619950771331787,428
0.27576160430908203,429
0.28975772857666016,430
0.2739560604095459,431
0.28958630561828613,432
0.25391507148742676,433
0.2783844470977783,434
0.24977636337280273,435
0.2788357734680176,436
0.2806968688964844,437
0.2849442958831787,438
0.27834486961364746,439
0.28949952125549316,440
0.26218295097351074,441
0.26328563690185547,442
0.28877782821655273,443
0.27072668075561523,444
0.2735109329223633,445
0.27563977241516113,446
0.27108311653137207,447
0.2644639015197754,448
0.29166722297668457,449
0.27291131019592285,450
0.2835874557495117,451
0.2655949592590332,452
0.27829694747924805,453
0.263685941696167,454
0.2823467254638672,455
0.2872309684753418,456
0.2769761085510254,457
0.2734184265136719,458
0.26236867904663086,459
0.2848985195159912,460
0.278428316116333,461
0.2856323719024658,462
0.2775568962097168,463
0.29076719284057617,464
0.2727344036102295,465
0.2792835235595703,466
0.276747465133667,467
0.27646851539611816,468
0.27779364585876465,469
0.2897660732269287,470
0.30280327796936035,471
0.2628638744354248,472
0.2818307876586914,473
0.2783482074737549,474
0.2935318946838379,475
0.2864551544189453,476
0.2743816375732422,477
0.29122161865234375,478
0.2853126525878906,479
0.2892305850982666,480
0.27687788009643555,481
0.2739593982696533,482
0.28842878341674805,483
0.28784728050231934,484
0.27548837661743164,485
0.2861044406890869,486
0.2872910499572754,487
0.2738173007965088,488
0.27390050888061523,489
0.28613948822021484,490
0.2860748767852783,491
0.2857398986816406,492
0.2762489318847656,493
0.26409220695495605,494
0.2743518352508545,495
0.29019737243652344,496
0.2776179313659668,497
0.28806114196777344,498
0.28586792945861816,499
0.2932159900665283,500
0.29044532775878906,501
0.27373456954956055,502
0.2891721725463867,503
0.2807614803314209,504
0.27458667755126953,505
0.29033803939819336,506
0.28633761405944824,507
0.2854921817779541,508
0.2816481590270996,509
0.2887539863586426,510
0.285459041595459,511
0.2655453681945801,512
0.2739989757537842,513
0.24943780899047852,514
0.2834327220916748,515
0.2867281436920166,516
0.27467966079711914,517
0.2644069194793701,518
0.24898505210876465,519
0.2848982810974121,520
0.27332496643066406,521
0.26906394958496094,522
0.2749464511871338,523
0.26540422439575195,524
0.27418065071105957,525
0.28621578216552734,526
0.27519702911376953,527
0.27762699127197266,528
0.24828028678894043,529
0.2912781238555908,530
0.286548376083374,531
0.2853860855102539,532
0.2743525505065918,533
0.28003358840942383,534
0.2776775360107422,535
0.2615330219268799,536
0.2860414981842041,537
0.2921733856201172,538
0.26282238960266113,539
0.26538610458374023,540
0.27886009216308594,541
0.27883291244506836,542
0.24903512001037598,543
0.2631797790527344,544
0.2787630558013916,545
0.2742147445678711,546
0.26876187324523926,547
0.26523518562316895,548
0.27255797386169434,549
0.27811384201049805,550
0.29224371910095215,551
0.30008459091186523,552
0.27455925941467285,553
0.28700971603393555,554
0.28928637504577637,555
0.2887129783630371,556
0.2798340320587158,557
0.29130029678344727,558
0.28891706466674805,559
0.28713250160217285,560
0.2731649875640869,561
0.27797722816467285,562
0.26164770126342773,563
0.2618424892425537,564
0.2761363983154297,565
0.26081275939941406,566
0.2890167236328125,567
0.2914924621582031,568
0.2713298797607422,569
0.272829532623291,570
0.26667094230651855,571
0.2668116092681885,572
0.27306413650512695,573
0.26113462448120117,574
0.2857627868652344,575
0.285170316696167,576
0.2687339782714844,577
0.2618224620819092,578
0.2676124572753906,579
0.2719442844390869,580
0.2729208469390869,581
0.2717554569244385,582
0.28804802894592285,583
0.27985715866088867,584
0.27897024154663086,585
0.28814268112182617,586
0.2757394313812256,587
0.2980775833129883,588
0.28432273864746094,589
0.28767848014831543,590
0.279449462890625,591
0.2743101119995117,592
0.27298569679260254,593
0.27707648277282715,594
0.2795219421386719,595
0.29409003257751465,596
0.2757532596588135,597
0.2913219928741455,598
0.2899653911590576,599
0.2865419387817383,600
0.27915167808532715,601
0.28606557846069336,602
0.26378536224365234,603
0.27372050285339355,604
0.2775146961212158,605
0.273162841796875,606
0.28444433212280273,607
0.28525447845458984,608
0.2739262580871582,609
0.2886343002319336,610
0.26729345321655273,611
0.27070093154907227,612
0.27374792098999023,613
0.2685573101043701,614
0.28731703758239746,615
0.2753109931945801,616
0.2827446460723877,617
0.29166746139526367,618
0.2727949619293213,619
0.27306246757507324,620
0.27337002754211426,621
0.26484131813049316,622
0.2730693817138672,623
0.2881631851196289,624
0.27628111839294434,625
0.27242040634155273,626
0.2895381450653076,627
0.2867903709411621,628
0.27234482765197754,629
0.2850520610809326,630
0.29294395446777344,631
0.28905725479125977,632
0.27260851860046387,633
0.27257609367370605,634
0.273906946182251,635
0.2638070583343506,636
0.2776365280151367,637
0.2857365608215332,638
0.2921433448791504,639
0.27391648292541504,640
0.27749109268188477,641
0.2862823009490967,642
0.2852663993835449,643
0.26618027687072754,644
0.274674654006958,645
0.2613663673400879,646
0.2854316234588623,647
0.2647707462310791,648
0.28128981590270996,649
0.2876627445220947,650
0.26428723335266113,651
0.2704000473022461,652
0.2734708786010742,653
0.2858238220214844,654
0.2875711917877197,655
0.2771735191345215,656
0.2761831283569336,657
0.27483534812927246,658
0.2858881950378418,659
0.285768985748291,660
0.28052258491516113,661
0.28003644943237305,662
0.2740600109100342,663
0.2883107662200928,664
0.27875566482543945,665
0.2694575786590576,666
0.2851874828338623,667
0.26278138160705566,668
0.2760496139526367,669
0.2718088626861572,670
0.28585386276245117,671
0.2983274459838867,672
0.2719106674194336,673
0.27605438232421875,674
0.29523730278015137,675
0.2883028984069824,676
0.27541255950927734,677
0.2845499515533447,678
0.2925689220428467,679
0.2846806049346924,680
0.2867310047149658,681
0.26436352729797363,682
0.2849137783050537,683
0.28912353515625,684
0.27866172790527344,685
0.2716805934906006,686
0.28891658782958984,687
0.27524852752685547,688
0.2800283432006836,689
0.2726573944091797,690
0.27457618713378906,691
0.28917479515075684,692
0.27149176597595215,693
0.2912290096282959,694
0.2767500877380371,695
0.2690706253051758,696
0.277860164642334,697
0.2751295566558838,698
0.266521692276001,699
0.2722282409667969,700
0.25193190574645996,701
0.27005624771118164,702
0.28279709815979004,703
0.290252685546875,704
0.27588796615600586,705
0.2907724380493164,706
0.26291894912719727,707
0.27169227600097656,708
0.2817869186401367,709
0.26163792610168457,710
0.2765047550201416,711
0.2650609016418457,712
0.25331687927246094,713
0.27170228958129883,714
0.27104926109313965,715
0.26227569580078125,716
0.2733485698699951,717
0.27321577072143555,718
0.261671781539917,719
0.26610803604125977,720
0.27918457984924316,721
0.29500341415405273,722
0.289719820022583,723
0.28884315490722656,724
0.287447452545166,725
0.27599406242370605,726
0.2891275882720947,727
0.28850865364074707,728
0.27718329429626465,729
0.2757999897003174,730
0.28498005867004395,731
0.2970287799835205,732
0.2766401767730713,733
0.27342772483825684,734
0.2748715877532959,735
0.28945302963256836,736
0.27430105209350586,737
0.29375290870666504,738
0.2651033401489258,739
0.29483675956726074,740
0.2893381118774414,741
0.26447629928588867,742
0.2670135498046875,743
0.28279733657836914,744
0.26610541343688965,745
0.2629225254058838,746
0.283982515335083,747
0.26122498512268066,748
0.27527451515197754,749
0.2739710807800293,750
0.2761869430541992,751
0.25867676734924316,752
0.2781717777252197,753
0.2747840881347656,754
0.27565979957580566,755
0.273909330368042,756
0.25060105323791504,757
0.28559136390686035,758
0.2662181854248047,759
0.28386569023132324,760
0.27431559562683105,761
0.27332329750061035,762
0.2818312644958496,763
0.27320170402526855,764
0.2747039794921875,765
0.2804539203643799,766
0.26779770851135254,767
0.26908040046691895,768
0.27286648750305176,769
0.2955899238586426,770
0.2737002372741699,771
0.28687429428100586,772
0.2872433662414551,773
0.26245617866516113,774
0.2974050045013428,775
0.27811312675476074,776
0.2734231948852539,777
0.26175379753112793,778
0.2642788887023926,779
0.28841519355773926,780
0.2776603698730469,781
0.26291728019714355,782
0.2878091335296631,783
0.2775609493255615,784
0.2725515365600586,785
0.264054536819458,786
0.26196980476379395,787
0.28794360160827637,788
0.2755460739135742,789
0.2905294895172119,790
0.28760242462158203,791
0.27040934562683105,792
0.27742862701416016,793
0.2654109001159668,794
0.26162075996398926,795
0.27080845832824707,796
0.2743875980377197,797
0.27444958686828613,798
0.285214900970459,799
0.28007078170776367,800
0.2766871452331543,801
0.28821516036987305,802
0.2894632816314697,803
0.2939116954803467,804
0.27281880378723145,805
0.2734997272491455,806
0.2925853729248047,807
0.27228665351867676,808
0.2736802101135254,809
0.2611503601074219,810
0.2735462188720703,811
0.2853107452392578,812
0.27617359161376953,813
0.27625489234924316,814
0.27318811416625977,815
0.27202796936035156,816
0.26798176765441895,817
0.2644968032836914,818
0.2611556053161621,819
0.29154276847839355,820
0.2783489227294922,821
0.2851555347442627,822
0.2908966541290283,823
0.2846238613128662,824
0.27407240867614746,825
0.2856404781341553,826
0.26228809356689453,827
0.2678065299987793,828
0.28014612197875977,829
0.2684633731842041,830
0.28837156295776367,831
0.2732377052307129,832
0.2835960388183594,833
0.28263115882873535,834
0.287273645401001,835
0.2851834297180176,836
0.26233816146850586,837
0.2741692066192627,838
0.2850515842437744,839
0.28565335273742676,840
0.2756226062774658,841
0.28467559814453125,842
0.28516268730163574,843
0.2943916320800781,844
0.277923583984375,845
0.2605094909667969,846
0.2643418312072754,847
0.28685855865478516,848
0.27503108978271484,849
0.288285493850708,850
0.2644054889678955,851
0.2626535892486572,852
0.2785468101501465,853
0.2780609130859375,854
0.2642791271209717,855
0.2854325771331787,856
0.27335119247436523,857
0.28449440002441406,858
0.2857208251953125,859
0.26714515686035156,860
0.2829759120941162,861
0.2688579559326172,862
0.28960609436035156,863
0.28574705123901367,864
0.2781412601470947,865
0.27297139167785645,866
0.26746249198913574,867
0.2911193370819092,868
0.262737512588501,869
0.28821682929992676,870
0.2929832935333252,871
0.2887144088745117,872
0.27296900749206543,873
0.2661557197570801,874
0.2789638042449951,875
0.26081252098083496,876
0.2812693119049072,877
0.28777408599853516,878
0.26125073432922363,879
0.29105138778686523,880
0.27524447441101074,881
0.26345324516296387,882
0.28686094284057617,883
0.2666194438934326,884
0.2826578617095947,885
0.27187395095825195,886
0.26442503929138184,887
0.2926332950592041,888
0.27748990058898926,889
0.2670559883117676,890
0.2629218101501465,891
0.2853829860687256,892
0.27221250534057617,893
0.27710700035095215,894
0.2785964012145996,895
0.26128315925598145,896
0.28476405143737793,897
0.27753639221191406,898
0.28574562072753906,899
0.2609870433807373,900
0.2829880714416504,901
0.2891876697540283,902
0.27349257469177246,903
0.28929877281188965,904
0.2794620990753174,905
0.2612590789794922,906
0.27319908142089844,907
0.27657580375671387,908
0.2793560028076172,909
0.27161407470703125,910
0.27756690979003906,911
0.2827484607696533,912
0.27303314208984375,913
0.2743501663208008,914
0.2869107723236084,915
0.29039907455444336,916
0.2790701389312744,917
0.2729153633117676,918
0.29004859924316406,919
0.2792682647705078,920
0.27269577980041504,921
0.2913994789123535,922
0.2733743190765381,923
0.27329349517822266,924
0.2835991382598877,925
0.26149654388427734,926
0.28521203994750977,927
0.27294278144836426,928
0.27735161781311035,929
0.27278828620910645,930
0.2760124206542969,931
0.2883641719818115,932
0.2724263668060303,933
0.2881035804748535,934
0.2907989025115967,935
0.2875692844390869,936
0.27982234954833984,937
0.2924809455871582,938
0.28777313232421875,939
0.2856125831604004,940
0.28171324729919434,941
0.26279115676879883,942
0.2678201198577881,943
0.28978610038757324,944
0.2688591480255127,945
0.2804725170135498,946
0.26123785972595215,947
0.2725393772125244,948
0.27734375,949
0.2757079601287842,950
0.266620397567749,951
0.2741715908050537,952
0.2718360424041748,953
0.2876861095428467,954
0.28707051277160645,955
0.276226282119751,956
0.27231454849243164,957
0.28816866874694824,958
0.2910192012786865,959
0.2616908550262451,960
0.2785494327545166,961
0.28163957595825195,962
0.27951979637145996,963
0.28551483154296875,964
0.2803804874420166,965
0.27499938011169434,966
0.28489112854003906,967
0.2873215675354004,968
0.2523043155670166,969
0.2855536937713623,970
0.2907083034515381,971
0.28821778297424316,972
0.277163028717041,973
0.2862992286682129,974
0.2873415946960449,975
0.29162073135375977,976
0.2646944522857666,977
0.264873743057251,978
0.27788543701171875,979
0.2874603271484375,980
0.2625620365142822,981
0.2645692825317383,982
0.26549220085144043,983
0.285447359085083,984
0.27860212326049805,985
0.2652158737182617,986
0.2853705883026123,987
0.2912135124206543,988
0.2860701084136963,989
0.2610812187194824,990
0.27373790740966797,991
0.2745521068572998,992
0.2765161991119385,993
0.2619173526763916,994
0.2942166328430176,995
0.287600040435791,996
0.2737421989440918,997
0.26161742210388184,998
0.24870610237121582,999
0.29702019691467285,1000
0.27135586738586426,1001
0.2641761302947998,1002
0.2761270999908447,1003
0.28554344177246094,1004
0.2731645107269287,1005
0.28566980361938477,1006
0.2850222587585449,1007
0.28476691246032715,1008
0.2730560302734375,1009
0.2743346691131592,1010
0.28672242164611816,1011
0.28566694259643555,1012
0.2808866500854492,1013
0.26156067848205566,1014
0.27551817893981934,1015
0.29236936569213867,1016
0.2745041847229004,1017
0.2754969596862793,1018
0.27587199211120605,1019
0.276275634765625,1020
0.2732868194580078,1021
0.2637495994567871,1022
0.264132022857666,1023
0.27121853828430176,1024
0.28119587898254395,1025
0.2772831916809082,1026
0.28017187118530273,1027
0.2512810230255127,1028
0.28433871269226074,1029
0.2806375026702881,1030
0.2762775421142578,1031
0.2774381637573242,1032
0.27683091163635254,1033
0.27323222160339355,1034
0.2650778293609619,1035
0.2853052616119385,1036
0.2881934642791748,1037
0.2862880229949951,1038
0.28635334968566895,1039
0.2702202796936035,1040
0.2728562355041504,1041
0.26543593406677246,1042
0.26496243476867676,1043
0.2754831314086914,1044
0.2734220027923584,1045
0.2924008369445801,1046
0.2909562587738037,1047
0.26631617546081543,1048
0.280139684677124,1049
0.2750983238220215,1050
0.2611541748046875,1051
0.26506638526916504,1052
0.28229618072509766,1053
0.26444387435913086,1054
0.27407121658325195,1055
0.26306772232055664,1056
0.27722740173339844,1057
0.2726714611053467,1058
0.27439022064208984,1059
0.2875490188598633,1060
0.27637720108032227,1061
0.27024054527282715,1062
0.265822172164917,1063
0.29504847526550293,1064
0.2761862277984619,1065
0.27684712409973145,1066
0.2761228084564209,1067
0.2717742919921875,1068
0.2849888801574707,1069
0.2794327735900879,1070
0.2733793258666992,1071
0.27772951126098633,1072
0.27599453926086426,1073
0.2852823734283447,1074
0.2861168384552002,1075
0.2932565212249756,1076
0.27442288398742676,1077
0.2725968360900879,1078
0.27288079261779785,1079
0.287137508392334,1080
0.27408623695373535,1081
0.26883840560913086,1082
0.2786412239074707,1083
0.28872084617614746,1084
0.27507710456848145,1085
0.28998565673828125,1086
0.2913501262664795,1087
0.2738156318664551,1088
0.27949976921081543,1089
0.2785651683807373,1090
0.2722029685974121,1091
0.27600955963134766,1092
0.28491663932800293,1093
0.2882416248321533,1094
0.27471089363098145,1095
0.28348708152770996,1096
0.2842416763305664,1097
0.2875862121582031,1098
0.29070425033569336,1099
0.2909717559814453,1100
0.27324867248535156,1101
0.2636725902557373,1102
0.26805591583251953,1103
0.2735259532928467,1104
0.27396297454833984,1105
0.27047085762023926,1106
0.2637364864349365,1107
0.2737009525299072,1108
0.27742433547973633,1109
0.27304553985595703,1110
0.28894758224487305,1111
0.2751779556274414,1112
0.27799272537231445,1113
0.2857959270477295,1114
0.2858600616455078,1115
0.2787282466888428,1116
0.2756369113922119,1117
0.2897355556488037,1118
0.2753939628601074,1119
0.27466392517089844,1120
0.2719871997833252,1121
0.26113176345825195,1122
0.2936286926269531,1123
0.28598952293395996,1124
0.2641315460205078,1125
0.2657303810119629,1126
0.2652602195739746,1127
0.2875862121582031,1128
0.2489936351776123,1129
0.27977585792541504,1130
0.2854759693145752,1131
0.260974645614624,1132
0.2794640064239502,1133
0.26348233222961426,1134
0.2844562530517578,1135
0.27104711532592773,1136
0.2508988380432129,1137
0.2642195224761963,1138
0.27494049072265625,1139
0.2849400043487549,1140
0.26656460762023926,1141
0.28786420822143555,1142
0.28772473335266113,1143
0.28760361671447754,1144
0.28519105911254883,1145
0.2629976272583008,1146
0.268186092376709,1147
0.2680530548095703,1148
0.2752823829650879,1149
0.2740335464477539,1150
0.2657506465911865,1151
0.28261303901672363,1152
0.27350926399230957,1153
0.27523231506347656,1154
0.2730739116668701,1155
0.2823610305786133,1156
0.2869141101837158,1157
0.29953813552856445,1158
0.28809332847595215,1159
0.2866971492767334,1160
0.2738614082336426,1161
0.29216909408569336,1162
0.28574037551879883,1163
0.2878084182739258,1164
0.2834343910217285,1165
0.27313685417175293,1166
0.27447080612182617,1167
0.29352545738220215,1168
0.271026611328125,1169
0.26480603218078613,1170
0.2816457748413086,1171
0.2924535274505615,1172
0.2740964889526367,1173
0.2789435386657715,1174
0.28817200660705566,1175
0.2854030132293701,1176
0.28001976013183594,1177
0.291515588760376,1178
0.28003835678100586,1179
0.2855050563812256,1180
0.27597832679748535,1181
0.26875782012939453,1182
0.27315616607666016,1183
0.2852916717529297,1184
0.26502561569213867,1185
0.27379941940307617,1186
0.27329254150390625,1187
0.27005600929260254,1188
0.2769143581390381,1189
0.28572797775268555,1190
0.28859734535217285,1191
0.28638553619384766,1192
0.273895263671875,1193
0.2656984329223633,1194
0.26477646827697754,1195
0.28848767280578613,1196
0.2748453617095947,1197
0.2765522003173828,1198
0.2655611038208008,1199
0.28418827056884766,1200
0.2805936336517334,1201
0.2961289882659912,1202
0.260770320892334,1203
0.2935500144958496,1204
0.2829930782318115,1205
0.27205419540405273,1206
0.27431392669677734,1207
0.27254366874694824,1208
0.278287410736084,1209
0.2864978313446045,1210
0.2775256633758545,1211
0.2658650875091553,1212
0.27810144424438477,1213
0.28624653816223145,1214
0.29001712799072266,1215
0.27890777587890625,1216
0.28226780891418457,1217
0.2814507484436035,1218
0.2932882308959961,1219
0.28509998321533203,1220
0.2743842601776123,1221
0.2775101661682129,1222
0.24969696998596191,1223
0.27137160301208496,1224
0.27258777618408203,1225
0.2764005661010742,1226
0.2740957736968994,1227
0.2919440269470215,1228
0.2798454761505127,1229
0.27168965339660645,1230
0.29314327239990234,1231
0.288912296295166,1232
0.27469491958618164,1233
0.29744935035705566,1234
0.2875227928161621,1235
0.3001875877380371,1236
0.26621413230895996,1237
0.2634096145629883,1238
0.2523341178894043,1239
0.2864537239074707,1240
0.2742626667022705,1241
0.2897918224334717,1242
0.2617208957672119,1243
0.29013657569885254,1244
0.26290416717529297,1245
0.28444862365722656,1246
0.2882111072540283,1247
0.2784616947174072,1248
0.27687883377075195,1249
0.2762153148651123,1250
0.2918553352355957,1251
0.2856321334838867,1252
0.2747514247894287,1253
0.2923290729522705,1254
